ID	Result	NatureCode	CallRecived	Address
2017-004688	1	622	2017/1/12 20:13:03	SEAPORT BOULEVARD
2017-004689	1000	500	2017/1/12 20:13:07	UNKNOWN ADDRESS
2017-004690	1	324	2017/1/12 20:13:21	JAMES AVENUE SOUTHEAST
2017-004691	1	552	2017/1/12 20:25:23	301 SOUTHEAST GRANT STREET
2017-004692	1	324	2017/1/12 20:27:35	KALIA ROAD/BEACH WALK
2017-004693	1000	740	2017/1/12 20:32:46	1039 SOUTH KING STREET
2017-004694	1010	321	2017/1/12 20:41:48	1201 MCCULLY STREET
2017-004695	11	321	2017/1/12 20:46:36	1540 SOUTHEAST 35TH PLACE
2017-004696	11	321	2017/1/12 20:51:14	8801 EAST 2ND AVENUE
2017-004697	11	321	2017/1/12 20:53:32	5002 PEARL STREET
2017-004698	11	321	2017/1/12 21:00:08	7075 NORTHEAST GLISAN STREET
2017-004699	11	321	2017/1/12 21:04:08	401 NORTHEAST OREGON STREET
2017-004700	1	324	2017/1/12 21:04:42	KAMAILE STREET
2017-004701	1	324	2017/1/12 21:10:05	NORTHEAST GRAND AVENUE/NORTHEAST HOYT STREET
2017-004702	10	300	2017/1/12 21:12:11	9602 SOUTHEAST WASHINGTON STREET
2017-004703	1	324	2017/1/12 21:13:36	MAPLETON AVENUE
2017-004704	11	321	2017/1/12 21:15:23	6601 NORTHWEST LAKESIDE PLACE
2017-004705	11	321	2017/1/12 21:16:14	4800 BASELINE ROAD
2017-004706	11	321	2017/1/12 21:18:01	7002 SOUTHEAST 11TH AVENUE
2017-004707	11	321	2017/1/12 21:19:39	4401 NORTHWEST JAMES BUSH ROAD
2017-004708	10	300	2017/1/12 21:22:36	5102 EAST 13TH AVENUE
2017-004709	11	321	2017/1/12 21:22:56	4545 SIOUX DRIVE
2017-004710	11	321	2017/1/12 21:33:32	3081 NORTH HIGHWAY 97
2017-004711	1	324	2017/1/12 21:35:19	SOUTHEAST LONG STREET/SOUTHEAST 50TH AVENUE
2017-004712	1	324	2017/1/12 21:38:26	SERVICE ROAD
2017-004713	11	321	2017/1/12 21:44:10	UNKNOWN ADDRESS
2017-004714	1	736	2017/1/12 21:50:33	3280 DARTMOUTH AVENUE
2017-004715	1	622	2017/1/12 21:53:36	4501 5TH AVENUE SOUTH
2017-004716	10	311	2017/1/12 21:55:55	301 SOUTHEAST YEW LANE
2017-004717	11	321	2017/1/12 21:58:03	3131 NORTHEAST 57TH AVENUE
2017-004718	11	321	2017/1/12 21:59:33	8701 LÃ¸KKESTREDET
2017-004719	1	251	2017/1/12 22:00:06	SERVICE ROAD
2017-004720	1	622	2017/1/12 22:04:06	1255 HILYARD
2017-004721	11	321	2017/1/12 22:05:43	2801 DOLE STREET
2017-004722	10	311	2017/1/12 22:12:23	7401 NORTH ASH STREET
2017-004723	1	600	2017/1/12 22:16:38	ALPINE AVENUE
2017-004724	11	321	2017/1/12 22:18:31	6601 SOUTHEAST 25TH AVENUE
2017-004725	11	321	2017/1/12 22:20:00	1710 NORTHEAST MULTNOMAH STREET
2017-004726	1	622	2017/1/12 22:28:34	5901 EAST 13TH AVENUE
2017-004727	11	321	2017/1/12 22:33:54	RESIDENTIAL ROAD
2017-004728	1	324	2017/1/12 22:35:36	SOUTHWEST PAIGE STREET
2017-004729	1	324	2017/1/12 22:36:43	NORTHEAST BROADWAY/NORTHEAST 52ND AVENUE
2017-004730	11	321	2017/1/12 22:41:48	201 SOUTHEAST 13TH AVENUE
2017-004731	10	300	2017/1/12 22:44:52	7507 SOUTHEAST YAMHILL STREET
2017-004732	11	321	2017/1/12 22:49:06	3701 NORTHEAST HALSEY STREET
2017-004733	1	735	2017/1/12 22:53:08	5501 28TH STREET
2017-004734	11	321	2017/1/12 22:57:47	8435 NORTHEAST GLISAN STREET
2017-004735	11	321	2017/1/12 22:58:25	SERVICE ROAD
2017-004736	1000	735	2017/1/12 23:02:30	7601 SOUTHEAST 29TH AVENUE
2017-004737	11	321	2017/1/12 23:03:05	7101 SOUTHEAST 35TH PLACE
2017-004738	10	300	2017/1/12 23:09:08	UNKNOWN ADDRESS
2017-004739	1	744	2017/1/12 23:13:11	305 FAIRWAY CT S
2017-004740	1	555	2017/1/12 23:17:50	4701 TABLE MESA DRIVE
2017-004741	11	321	2017/1/12 23:18:42	702 SOUTHEAST GRAND AVENUE
2017-004742	1	531	2017/1/12 23:25:00	AURORA AVENUE
2017-004743	11	321	2017/1/12 23:32:40	2875 SOUTHWEST WESTERN BOULEVARD
2017-004744	1	743	2017/1/12 23:36:04	1525 RYCROFT STREET
2017-004745	1010	321	2017/1/12 23:37:27	MATLOCK AVENUE
2017-004746	11	321	2017/1/12 23:39:24	3100 ARAPAHOE AVENUE
2017-004747	11	321	2017/1/12 23:41:57	4602 SOUTHEAST WOODSTOCK BOULEVARD
2017-004748	1	744	2017/1/12 23:45:34	5601 SOUTHWEST HOPKINS AVENUE
2017-004749	11	321	2017/1/12 23:47:23	5801 COYNE STREET
2017-004750	1010	321	2017/1/12 23:51:35	4202 ALA MOANA BOULEVARD
2017-004751	11	321	2017/1/13 0:06:17	1801 TRAFALGAR COURT
2017-004752	1	600	2017/1/13 0:09:40	SOUTHEAST CéSAR E. CHáVEZ BOULEVARD
2017-004753	10	311	2017/1/13 0:14:23	5601 47TH STREET
2017-004754	1	733	2017/1/13 0:16:41	2501 NORTHEAST GLISAN STREET
2017-004755	10	311	2017/1/13 0:26:56	2324 SOUTHEAST DIVISION STREET
2017-004756	1010	321	2017/1/13 0:35:56	2301 NORTHEAST OREGON STREET
2017-004757	11	321	2017/1/13 0:36:16	2201 SOUTHEAST POWELL BOULEVARD
2017-004758	1	552	2017/1/13 0:36:29	7304 10TH STREET NORTHWEST
2017-004759	1	444	2017/1/13 0:40:23	2305 SOUTHEAST 82ND AVENUE
2017-004760	1	611	2017/1/13 0:41:26	701 WEST COCOA BEACH CAUSEWAY
2017-004761	1	551	2017/1/13 0:52:42	1801 STANFORD AVENUE
2017-004762	11	321	2017/1/13 1:00:43	4111 NORTHEAST TILLAMOOK STREET
2017-004763	11	321	2017/1/13 1:03:25	UNKNOWN ADDRESS
2017-004764	11	321	2017/1/13 1:17:21	7001 COLLEGE AVENUE
2017-004765	1	611	2017/1/13 1:17:32	8402 LAKE DRIVE
2017-004766	1	611	2017/1/13 1:25:30	1045 NORTHEAST 3RD STREET
2017-004767	1	744	2017/1/13 1:49:40	8435 NORTHEAST GLISAN STREET
2017-004768	11	321	2017/1/13 1:52:21	208-220 CENTERTOWN PLAZA
2017-004769	1010	321	2017/1/13 1:54:15	6001 NORTHEAST 82ND AVENUE
2017-004770	11	321	2017/1/13 1:56:54	9501 DENWOOD DRIVE NORTH
2017-004771	1	622	2017/1/13 1:57:32	13TH STREET
2017-004772	10	311	2017/1/13 2:01:45	6301 NORTHEAST HANCOCK STREET
2017-004773	1	324	2017/1/13 2:19:00	GRAPE AVENUE/HAWTHORNE PLACE
2017-004774	11	321	2017/1/13 2:27:14	605 SOUTHEAST CϿ�SAR E. CHϿ�VEZ BOULEVARD
2017-004775	10	300	2017/1/13 2:28:15	5101 EAGLE WAY
2017-004776	11	321	2017/1/13 2:32:08	4526 NORTHEAST SANDY BOULEVARD
2017-004777	1	551	2017/1/13 2:36:36	9702 SOUTHEAST OAK STREET
2017-004778	10	300	2017/1/13 2:42:48	221 MAHALANI STREET
2017-004779	1	324	2017/1/13 2:49:14	SERVICE ROAD
2017-004780	10	311	2017/1/13 2:58:12	UNKNOWN ADDRESS
2017-004781	11	321	2017/1/13 3:02:47	1601 REDSTONE LANE
2017-004782	1	611	2017/1/13 3:04:33	921 SOUTHEAST 18TH AVENUE
2017-004783	1	324	2017/1/13 3:27:03	NORTHEAST 55TH AVENUE/NORTHEAST HALSEY STREET
2017-004784	1	522	2017/1/13 3:34:20	UNKNOWN ADDRESS
2017-004785	1	324	2017/1/13 3:35:56	NORTHEAST HASSALO STREET
2017-004786	10	311	2017/1/13 3:38:47	1601 EAST 5TH AVENUE
2017-004787	1	324	2017/1/13 3:57:19	LONGMONT DIAGONAL HIGHWAY
2017-004788	10	311	2017/1/13 4:10:52	7201 5TH AVENUE SOUTHEAST
2017-004789	11	321	2017/1/13 4:15:16	1601 LANA LANE
2017-004790	11	321	2017/1/13 4:15:27	7601 KALÄKAUA AVENUE
2017-004791	1	734	2017/1/13 4:23:11	1408 NORTHWEST JUNIPER STREET
2017-004792	1	324	2017/1/13 4:31:07	SOUTHEAST GRAND AVENUE
2017-004793	11	321	2017/1/13 5:21:07	902 SOUTHEAST SHERMAN STREET
2017-004794	1	353	2017/1/13 5:31:39	6602 EDISON LANE
2017-004795	11	321	2017/1/13 5:37:48	2301 NORTHEAST CLACKAMAS STREET
2017-004796	1	324	2017/1/13 6:04:49	BASELINE ROAD
2017-004797	1	611	2017/1/13 6:09:26	1001 ENA ROAD
2017-004798	11	321	2017/1/13 6:12:41	9401 HAWTHORN AVENUE
2017-004799	10	300	2017/1/13 6:14:56	1724 BROADWAY
2017-004800	1	551	2017/1/13 6:48:35	1515 GREENBRIAR BOULEVARD
2017-004801	11	321	2017/1/13 6:50:21	SERVICE ROAD
2017-004802	1	324	2017/1/13 6:52:48	SOUTHEAST SALMON STREET/SOUTHEAST 17TH AVENUE
2017-004803	1	324	2017/1/13 7:01:17	3852 NORTHEAST ALAMEDA STREET
2017-004804	11	321	2017/1/13 7:01:49	7401 SOUTHEAST 40TH AVENUE
2017-004805	11	321	2017/1/13 7:04:58	1001 NORTHEAST DARBY LANE
2017-004806	1	600	2017/1/13 7:06:05	5401 KAAHUMANU AVENUE
2017-004807	10	300	2017/1/13 7:08:00	DARTMOUTH AVENUE/SOUTH 36TH STREET
2017-004808	1	621	2017/1/13 7:09:35	UNKNOWN ADDRESS
2017-004809	1	324	2017/1/13 7:11:29	SOUTHWEST CHERRY AVENUE
2017-004810	1	324	2017/1/13 7:11:47	LAUGEVOLDVEIEN/FJæREVEIEN
2017-004811	1	611	2017/1/13 7:17:59	SOUTHEAST 18TH AVENUE/SOUTHEAST MAIN STREET
2017-004812	1	324	2017/1/13 7:25:15	RESIDENTIAL ROAD
2017-004813	1	445	2017/1/13 7:30:28	5631 SOUTHEAST WOODWARD STREET
2017-004814	1	622	2017/1/13 7:39:31	NORTHEAST 22ND AVENUE
2017-004815	1	743	2017/1/13 7:39:32	8602 KAMANI STREET
2017-004816	10	311	2017/1/13 7:41:05	3005 NORTHEAST 66TH AVENUE
2017-004817	10	300	2017/1/13 7:53:38	4301 WEST BROADWAY
2017-004818	1	740	2017/1/13 8:05:18	642 NORTHEAST 3RD STREET
2017-004819	11	321	2017/1/13 8:06:15	6301 PARK DRIVE NORTHEAST
2017-004820	1	324	2017/1/13 8:06:45	NASA PARKWAY EAST
2017-004821	1	324	2017/1/13 8:11:22	KAAO CIRCLE/KEA STREET
2017-004822	1	611	2017/1/13 8:12:51	NORTHEAST IRVING STREET/NORTHEAST 32ND AVENUE
2017-004823	1	551	2017/1/13 8:19:37	MOTORWAY ROAD
2017-004824	1	131	2017/1/13 8:23:13	SOUTHEAST YEW LANE
2017-004825	10	311	2017/1/13 8:28:43	9401 HAWTHORN AVENUE
2017-004826	1	324	2017/1/13 8:38:16	SERVICE ROAD
2017-004827	1	324	2017/1/13 8:40:23	SERVICE ROAD
2017-004828	1	622	2017/1/13 8:44:12	47TH STREET/INDEPENDENCE ROAD
2017-004829	1	324	2017/1/13 8:47:12	TRUNK ROAD
2017-004830	1	714	2017/1/13 8:51:36	9101 KAAHUMANU AVENUE
2017-004831	1	554	2017/1/13 8:54:00	9901 SOUTHEAST PARDEE STREET
2017-004832	1	324	2017/1/13 8:54:47	MOTORWAY_LINK ROAD
2017-004833	11	321	2017/1/13 9:00:44	1601 SOUTHEAST BELMONT STREET
2017-004834	1	522	2017/1/13 9:00:53	4000 SOUTHEAST 82ND AVENUE
2017-004835	1	745	2017/1/13 9:01:40	5401 ALGAROBA STREET
2017-004836	1	736	2017/1/13 9:02:43	8201 BEREA DRIVE
2017-004837	11	321	2017/1/13 9:04:30	UNKNOWN ADDRESS
2017-004838	11	321	2017/1/13 9:10:41	5901 SOUTHEAST BROOKLYN STREET
2017-004839	1	412	2017/1/13 9:12:24	2101 6TH STREET SOUTHWEST
2017-004840	11	321	2017/1/13 9:14:03	2501 SOUTHEAST RHONE STREET
2017-004841	10	300	2017/1/13 9:20:04	2401 EAST 17TH AVENUE
2017-004842	11	321	2017/1/13 9:20:31	1710 NORTHEAST MULTNOMAH STREET
2017-004843	1010	321	2017/1/13 9:21:42	1310 PUNAHOU STREET
2017-004844	1	412	2017/1/13 9:25:02	2425 CAMPUS ROAD
2017-004845	1	324	2017/1/13 9:32:48	SOUTHWEST TRELLIS DRIVE/SOUTHWEST TRELLIS CIRCLE
2017-004846	1	413	2017/1/13 9:40:13	6506 21ST STREET NORTHWEST
2017-004847	1	322	2017/1/13 9:43:59	30TH STREET/PEARL STREET
2017-004848	1	324	2017/1/13 9:46:35	BAYLOR DRIVE/ITHACA DRIVE
2017-004849	1	322	2017/1/13 9:46:41	SOUTHEAST 61ST AVENUE/SOUTHEAST LAFAYETTE STREET
2017-004850	11	321	2017/1/13 9:48:34	UNKNOWN ADDRESS
2017-004851	10	300	2017/1/13 9:48:35	8802 SOUTHWEST BROOKLANE DRIVE
2017-004852	1	600	2017/1/13 9:51:20	2801 NORTHWEST PORTLAND AVENUE
2017-004853	1	554	2017/1/13 9:57:26	UNKNOWN ADDRESS
2017-004854	11	321	2017/1/13 10:05:15	6501 3RD AVENUE NORTHEAST
2017-004855	1	611	2017/1/13 10:14:53	301 SOUTHEAST YEW LANE
2017-004856	1	600	2017/1/13 10:19:07	106 1ST STREET EAST
2017-004857	10	311	2017/1/13 10:19:17	2021 SOUTHEAST 11TH AVENUE
2017-004858	11	321	2017/1/13 10:25:20	550 NORTHWEST FRANKLIN AVENUE
2017-004859	11	321	2017/1/13 10:27:54	OFFICER CHRIS KILCULLEN MEMORIAL HIGHWAY/GREENBRIAR BOULEVARD
2017-004860	10	300	2017/1/13 10:31:36	8701 HILYARD STREET
2017-004861	10	311	2017/1/13 10:32:57	7002 COLORADO AVENUE
2017-004862	11	321	2017/1/13 10:33:06	1727 SOUTHEAST MADISON STREET
2017-004863	1	324	2017/1/13 10:37:49	HIGH STREET/EAST 11TH AVENUE
2017-004864	10	300	2017/1/13 10:40:57	7701 LINKS DRIVE
2017-004865	10	300	2017/1/13 10:43:54	3402 SOUTHEAST DIVISION STREET
2017-004866	11	321	2017/1/13 10:45:36	4655 HANOVER AVENUE
2017-004867	11	321	2017/1/13 10:49:45	3580 NORTHEAST BROADWAY
2017-004868	10	300	2017/1/13 10:51:33	901 SOUTHWEST CHINTIMINI AVENUE
2017-004869	11	321	2017/1/13 10:51:58	TITAN III ROAD
2017-004870	1	445	2017/1/13 10:52:14	SERVICE ROAD
2017-004871	10	300	2017/1/13 10:56:29	8901 LIONA STREET
2017-004872	11	321	2017/1/13 10:57:19	36 LANSDOWNE STREET
2017-004873	11	321	2017/1/13 10:59:10	SERVICE ROAD
2017-004874	1	743	2017/1/13 11:01:55	6901 CANYON BOULEVARD
2017-004875	11	321	2017/1/13 11:02:21	3501 ALPINE AVENUE
2017-004876	1	324	2017/1/13 11:06:47	SERVICE ROAD
2017-004877	11	321	2017/1/13 11:08:11	4801 BELL DRIVE
2017-004878	10	311	2017/1/13 11:08:47	1001 NORTHWEST MCKAY AVENUE
2017-004879	11	321	2017/1/13 11:12:10	8102 EAST BURNSIDE STREET
2017-004880	11	321	2017/1/13 11:12:24	9901 EDISON AVENUE
2017-004881	10	311	2017/1/13 11:14:48	3701 NORTHEAST HALSEY STREET
2017-004882	10	311	2017/1/13 11:17:19	8403 10TH STREET
2017-004883	11	321	2017/1/13 11:17:22	6401 WICKHAM WAY
2017-004884	1	554	2017/1/13 11:22:31	6401 NORTHWEST KINGSTON AVENUE
2017-004885	1	743	2017/1/13 11:22:49	5502 28TH STREET
2017-004886	11	321	2017/1/13 11:23:52	8301 YOUNG STREET
2017-004887	11	321	2017/1/13 11:24:05	1713 SOUTHEAST 7TH AVENUE
2017-004888	1	736	2017/1/13 11:30:53	2634 SOUTHEAST YAMHILL STREET
2017-004889	11	321	2017/1/13 11:37:24	3601 BEAR MOUNTAIN DRIVE
2017-004890	10	311	2017/1/13 11:37:25	5401 NORTHEAST GLISAN STREET
2017-004891	11	321	2017/1/13 11:40:51	5325 EAST BURNSIDE STREET
2017-004892	1	324	2017/1/13 11:43:45	GALAXY BOULEVARD/MERCURY DRIVE
2017-004893	1	611	2017/1/13 11:44:45	221 MAHALANI STREET
2017-004894	10	300	2017/1/13 11:50:12	2901 DATEWOOD COURT NORTHWEST
2017-004895	1	611	2017/1/13 11:51:02	2701 FLORAL HILL DRIVE
2017-004896	11	321	2017/1/13 11:58:56	MERO COURT SOUTHEAST
2017-004897	1	353	2017/1/13 12:00:31	5832 SOUTHEAST STEELE STREET
2017-004898	10	311	2017/1/13 12:02:22	145 SOUTHEAST 82ND AVENUE
2017-004899	1	412	2017/1/13 12:04:03	7701 NORTHEAST DOGWOOD STREET
2017-004900	1	324	2017/1/13 12:04:12	OLIVE STREET/WEST BROADWAY
2017-004901	1	700	2017/1/13 12:11:43	226 LEWERS STREET
2017-004902	11	321	2017/1/13 12:15:23	2701 HÃ¸YVARDEVEIEN
2017-004903	1	324	2017/1/13 12:21:02	TANTRA DRIVE
2017-004904	1	531	2017/1/13 12:21:19	6031 SOUTHEAST BELMONT STREET
2017-004905	10	311	2017/1/13 12:22:26	6101 PARK DRIVE NORTHEAST
2017-004906	1	324	2017/1/13 12:22:42	221ST PLACE SOUTHEAST
2017-004907	1	324	2017/1/13 12:25:29	EAST GENTLE AVENUE
2017-004908	1	611	2017/1/13 12:26:28	4111 NORTHEAST TILLAMOOK STREET
2017-004909	11	321	2017/1/13 12:31:43	1630 30TH STREET
2017-004910	1	324	2017/1/13 12:32:20	23RD STREET NORTHWEST/ST ANDREWS DRIVE NORTHWEST
2017-004911	11	321	2017/1/13 12:42:54	TAFT DRIVE
2017-004912	1	322	2017/1/13 12:55:05	NORTHEAST 68TH AVENUE
2017-004913	1	331	2017/1/13 12:59:48	8701 NORTHWEST STONEPINE DRIVE
2017-004914	11	321	2017/1/13 13:03:05	1001 WARD AVENUE
2017-004915	1	324	2017/1/13 13:03:38	SERVICE ROAD
2017-004916	1	322	2017/1/13 13:07:29	SOUTHEAST 73RD AVENUE/SOUTHEAST HAROLD STREET
2017-004917	1113	111	2017/1/13 13:10:41	1401 AUTUMN RUSH COURT
2017-004918	10	300	2017/1/13 13:14:22	1001 TOWN STREET
2017-004919	11	321	2017/1/13 13:14:25	2446 SOUTHEAST 76TH AVENUE
2017-004920	10	311	2017/1/13 13:17:06	1045 NORTHEAST 3RD STREET
2017-004921	11	321	2017/1/13 13:18:31	5801 SHADY SPRING DRIVE
2017-004922	10	300	2017/1/13 13:21:58	7801 EAST BURNSIDE STREET
2017-004923	1	324	2017/1/13 13:23:50	VåGSHOLT
2017-004924	11	321	2017/1/13 13:27:04	NORTHEAST 92ND AVENUE
2017-004925	1	551	2017/1/13 13:27:25	1501 SOUTHEAST 78TH AVENUE
2017-004926	11	321	2017/1/13 13:30:33	SOUTHEAST FRANCIS STREET/SOUTHEAST 80TH AVENUE
2017-004927	11	321	2017/1/13 13:32:02	2701 EAST 5TH AVENUE
2017-004928	10	311	2017/1/13 13:36:22	1319 PUNAHOU STREET
2017-004929	1	743	2017/1/13 13:37:59	2300 COLORADO AVENUE
2017-004930	11	321	2017/1/13 13:40:04	2401 KUAMOO STREET
2017-004931	1	611	2017/1/13 13:41:16	WHITE TAIL DRIVE/SALT LICK LANE
2017-004932	11	321	2017/1/13 13:43:46	7401 EAST 8TH AVENUE
2017-004933	1	611	2017/1/13 13:44:22	UNKNOWN ADDRESS
2017-004934	11	321	2017/1/13 13:46:34	2801 NICHOLL STREET WEST
2017-004935	11	321	2017/1/13 13:46:41	SOLVEIEN/DR. ERICHSENS VEI
2017-004936	1000	745	2017/1/13 13:48:31	2300 COLORADO AVENUE
2017-004937	11	321	2017/1/13 13:48:55	1501 NORTHWEST KNOXVILLE BOULEVARD
2017-004938	10	311	2017/1/13 13:49:36	2501 GREENBRIAR BOULEVARD
2017-004939	10	311	2017/1/13 13:51:28	UNKNOWN ADDRESS
2017-004940	10	311	2017/1/13 13:51:52	UNKNOWN ADDRESS
2017-004941	11	321	2017/1/13 13:52:11	2101 SOUTHWEST SIMPSON AVENUE
2017-004942	1	622	2017/1/13 13:55:38	NORTHWEST KINGSTON AVENUE
2017-004943	1	622	2017/1/13 13:56:11	5301 PENSACOLA STREET
2017-004944	1	600	2017/1/13 13:56:37	1164 NORTHWEST BOND STREET
2017-004945	11	321	2017/1/13 14:02:07	SERVICE ROAD
2017-004946	10	311	2017/1/13 14:05:11	UNKNOWN ADDRESS
2017-004947	11	321	2017/1/13 14:05:56	SOUTHEAST TIBBETTS STREET/SOUTHEAST 49TH AVENUE
2017-004948	1	740	2017/1/13 14:06:52	1039 SOUTH KING STREET
2017-004949	11	321	2017/1/13 14:08:29	4800 BASELINE ROAD
2017-004950	11	321	2017/1/13 14:11:31	1231 SOUTHEAST 92ND AVENUE
2017-004951	1	611	2017/1/13 14:24:01	SOUTHEAST 37TH AVENUE/SOUTHEAST MITCHELL STREET
2017-004952	10	300	2017/1/13 14:25:12	7401 RYCROFT STREET
2017-004953	11	321	2017/1/13 14:27:21	4601 SOUTHEAST BOISE STREET
2017-004954	1	554	2017/1/13 14:29:05	8201 SOUTHEAST 31ST AVENUE
2017-004955	11	321	2017/1/13 14:30:00	UNKNOWN ADDRESS
2017-004956	11	321	2017/1/13 14:30:04	UNKNOWN ADDRESS
2017-004957	10	300	2017/1/13 14:31:09	KAPIOLANI BOULEVARD
2017-004958	11	321	2017/1/13 14:37:47	4701 BENTHAVEN PLACE
2017-004959	11	321	2017/1/13 14:43:33	SERVICE ROAD
2017-004960	11	321	2017/1/13 14:44:55	7705 BASELINE ROAD
2017-004961	10	300	2017/1/13 14:46:27	9001 SOUTHEAST TAGGART STREET
2017-004962	1	322	2017/1/13 14:46:41	SOUTHEAST MARTIN LUTHER KING JUNIOR BOULEVARD
2017-004963	1	324	2017/1/13 14:47:20	NORTHEAST 28TH AVENUE/NORTHEAST BRAZEE STREET
2017-004964	1	714	2017/1/13 14:47:47	9001 EBBELSGATE
2017-004965	11	321	2017/1/13 14:48:06	6526 SOUTHEAST FOSTER ROAD
2017-004966	1	551	2017/1/13 14:48:40	1330 SOUTHEAST TAYLOR STREET
2017-004967	1	324	2017/1/13 14:49:42	NORTHEAST CLACKAMAS STREET
2017-004968	10	311	2017/1/13 14:55:44	B STREET
2017-004969	1	324	2017/1/13 14:55:50	SOUTHEAST 77TH AVENUE
2017-004970	10	311	2017/1/13 14:59:23	CAPE ROAD
2017-004971	1	611	2017/1/13 15:01:40	6901 SOUTHEAST FRANKLIN STREET
2017-004972	1	500	2017/1/13 15:02:00	5501 CLOTTS ROAD
2017-004973	1	324	2017/1/13 15:04:25	NORTHEAST MULTNOMAH STREET
2017-004974	10	300	2017/1/13 15:05:48	SQUAK MOUNTAIN LOOP SOUTHWEST/TIMBERVIEW COURT SOUTHWEST
2017-004975	11	321	2017/1/13 15:09:44	1301 NORTHEAST 9TH STREET
2017-004976	10	300	2017/1/13 15:16:43	8701 MEADOW COVE PLACE
2017-004977	1	745	2017/1/13 15:23:01	9001 EBBELSGATE
2017-004978	1	440	2017/1/13 15:25:11	1715 PLEASANT STREET
2017-004979	11	321	2017/1/13 15:25:50	8601 MILLWOOD COURT
2017-004980	10	311	2017/1/13 15:28:20	5505 GRAND LOOP ROAD
2017-004981	1	251	2017/1/13 15:29:38	SERVICE ROAD
2017-004982	1	611	2017/1/13 15:30:28	NORTH MAIN STREET/INDEPENDENCE HIGHWAY
2017-004983	11	321	2017/1/13 15:32:21	550 SOUTHWEST INDUSTRIAL WAY
2017-004984	11	321	2017/1/13 15:34:48	901 BASELINE ROAD
2017-004985	10	311	2017/1/13 15:35:43	3802 SPRUCE STREET
2017-004986	1	211	2017/1/13 15:42:17	3285 30TH STREET
2017-004987	1	622	2017/1/13 15:43:10	SERVICE ROAD
2017-004988	1	740	2017/1/13 15:49:03	702 SOUTHEAST GRAND AVENUE
2017-004989	11	321	2017/1/13 15:55:16	6526 SOUTHEAST FOSTER ROAD
2017-004990	11	321	2017/1/13 15:57:12	630 SOUTHEAST 20TH AVENUE
2017-004991	11	321	2017/1/13 15:58:16	UNKNOWN ADDRESS
2017-004992	1	131	2017/1/13 16:02:17	400 1ST AVENUE SOUTHEAST
2017-004993	11	321	2017/1/13 16:03:14	1201 30TH STREET
2017-004994	10	311	2017/1/13 16:12:00	208 NORTHEAST 3RD STREET
2017-004995	1	611	2017/1/13 16:13:49	1901 COLUMBIA DRIVE
2017-004996	1	324	2017/1/13 16:22:02	RESIDENTIAL ROAD
2017-004997	11	321	2017/1/13 16:32:25	2501 CRIPPLE CREEK SQUARE
2017-004998	11	321	2017/1/13 16:37:06	5401 ALGAROBA STREET
2017-004999	11	321	2017/1/13 16:38:21	2201 EAST 13TH AVENUE
2017-005000	11	321	2017/1/13 16:39:36	8001 SOUTHEAST OAK STREET
2017-005001	10	311	2017/1/13 16:39:55	SERVICE ROAD
2017-005002	1	324	2017/1/13 16:41:48	SECONDARY ROAD
2017-005003	1	324	2017/1/13 16:42:05	O'NEAL CIRCLE SOUTHWEST
2017-005004	1	611	2017/1/13 16:44:22	228 NORTHEAST GREENWOOD AVENUE
2017-005005	1	554	2017/1/13 16:46:10	3101 NORTHEAST 90TH AVENUE
2017-005006	10	300	2017/1/13 16:47:23	SOUTHEAST RAYMOND STREET
2017-005007	10	300	2017/1/13 16:52:56	SOUTHEAST KNIGHT STREET
2017-005008	10	311	2017/1/13 16:54:50	9101 NORTHEAST 92ND AVENUE
2017-005009	11	321	2017/1/13 16:55:10	MOTORWAY_LINK ROAD
2017-005010	11	321	2017/1/13 16:55:16	5300 OCEAN BEACH BOULEVARD
2017-005011	1	324	2017/1/13 17:02:38	SOUTHEAST 16TH AVENUE
2017-005012	1	611	2017/1/13 17:04:49	4802 30TH STREET
2017-005013	1	715	2017/1/13 17:05:13	1776 UNIVERSITY AVENUE
2017-005014	10	311	2017/1/13 17:05:57	315 6TH ST SE
2017-005015	1	324	2017/1/13 17:06:05	SOUTH MAIN STREET
2017-005016	1	444	2017/1/13 17:08:07	GRAND LOOP ROAD
2017-005017	1	400	2017/1/13 17:10:34	UNKNOWN ADDRESS
2017-005018	1	700	2017/1/13 17:16:24	MOTORWAY ROAD
2017-005019	10	311	2017/1/13 17:16:42	5805 SOUTHEAST GLADSTONE STREET
2017-005020	1	324	2017/1/13 17:20:50	MOTORWAY ROAD
2017-005021	11	321	2017/1/13 17:21:55	HANA HIGHWAY
2017-005022	1	611	2017/1/13 17:21:58	4124 SOUTHEAST 82ND AVENUE
2017-005023	11	321	2017/1/13 17:22:41	8802 SOUTHWEST BROOKLANE DRIVE
2017-005024	10	311	2017/1/13 17:23:20	901 HARVARD ROAD
2017-005025	11	321	2017/1/13 17:30:47	310 WEST KAAHUMANU AVENUE
2017-005026	11	321	2017/1/13 17:34:09	1600 PLEASANT STREET
2017-005027	1	324	2017/1/13 17:35:45	SOUTHEAST CYPRESS AVENUE
2017-005028	1113	111	2017/1/13 17:38:37	1901 KEOLANI PLACE
2017-005029	11	321	2017/1/13 17:41:11	2801 PEARL STREET
2017-005030	11	321	2017/1/13 17:43:41	810 PUMEHANA STREET
2017-005031	10	300	2017/1/13 17:45:46	4901 IMPERIAL DRIVE
