Date,Nature Code,Address,Call ID,First In Unit,Call Processing Time,Initial Response,Full Complement,Full Overwhelm?,Partial Overwhelm?,Has Response(s),Remarks,Level 1 Cause,Level 2 Cause,Custom Content,Region,Dispatch Rule,Response Plan,X Coordinate,Y Coordinate,Longitude,Latitude
01/17/2017 20:01:34,321,8401 NORTHEAST SANDY BOULEVARD,2017-006554,E17,0,3.35275,5.585767,N,N,Y,,EMS,ALS,,Atlantis,ALS Rule,ALS Response,6937114.066,422504.7934,-125.36984,44.72096
01/17/2017 20:02:06,321,UNKNOWN ADDRESS,2017-006555,E33,0,4.412483,5.4899,N,N,Y,,EMS,ALS,,Atlantis,ALS Rule,ALS Response,6974607.006,413554.5574,-125.22382,44.70256
01/17/2017 20:04:28,611,9702 SOUTHEAST OAK STREET,2017-006556,E7,0,2.7157,2.7157,N,N,Y,,Fire,Good Intent,,Atlantis,Catchall Rule,Generic Response,6932259.43,420293.2218,-125.38796,44.71411
01/17/2017 20:14:14,324,7601 SOUTHEAST 76TH AVENUE,2017-006557,E55,0,2.819633,2.819633,N,N,Y,,MVA,MVA N.O.S.,,Atlantis,Catchall Rule,Generic Response,6951352.196,409541.4239,-125.31218,44.68781
01/17/2017 20:18:01,324,SOUTH 38TH STREET/MARTIN DRIVE,2017-006558,E4,0,3.966817,3.966817,N,N,Y,,MVA,MVA N.O.S.,,Atlantis,Catchall Rule,Generic Response,6930366.202,411064.9983,-125.39309,44.68852
01/17/2017 20:18:13,321,835 SOUTHEAST STEPHENS STREET,2017-006559,E7,0,3.7256,5.388133,N,N,Y,,EMS,ALS,,Atlantis,ALS Rule,ALS Response,6932817.739,416271.1672,-125.38489,44.70319
01/17/2017 20:22:22,324,HARDWICK ROAD,2017-006560,E16,0,5.84475,5.84475,N,N,Y,,MVA,MVA N.O.S.,,Gramsham,Catchall Rule,Generic Response,6922072.147,375498.2875,-125.4166,44.58976
01/17/2017 20:25:36,311,8401 CANYON BOULEVARD,2017-006561,M79,0,5.688333,5.688333,N,N,Y,,EMS,BLS,,Paradise Island,EMS rule,BLS Response,6921396.948,420016.098,-125.42961,44.71154
01/17/2017 20:28:44,550,433 EAST BROADWAY,2017-006562,E31,0,4.590783,4.590783,N,N,Y,,Service,Service N.O.S.,,Atlantis,Catchall Rule,Generic Response,6934859.43,401466.5815,-125.37361,44.66299
01/17/2017 20:30:08,745,4805 NORTHEAST GLISAN STREET,2017-006563,E72,0,2.549933,2.549933,N,N,Y,,Fire,False Alarm,,Atlantis,Catchall Rule,Generic Response,6944743.894,422246.149,-125.34047,44.72151
01/17/2017 20:31:51,700,5901 WALNUT STREET,2017-006564,E6,0,3.17235,3.17235,N,N,Y,,Fire,False Alarm,,Atlantis,Catchall Rule,Generic Response,6922655.579,420437.9248,-125.42487,44.7129
01/17/2017 20:41:23,321,8101 YOUNG STREET,2017-006565,E79,0,3.38245,5.89345,N,N,Y,,EMS,ALS,,Paradise Island,ALS Rule,ALS Response,6915022.998,425832.3987,-125.45545,44.72639
01/17/2017 20:43:43,611,801 SIOUX DRIVE,2017-006566,E47,0,3.0375,3.0375,N,N,Y,,Fire,Good Intent,,Atlantis,Catchall Rule,Generic Response,6931987.434,429437.534,-125.39114,44.7391
01/17/2017 20:47:48,321,NORTHEAST 19TH AVENUE,2017-006567,E17,0,4.277583,5.111267,N,N,Y,,EMS,ALS,,Atlantis,ALS Rule,ALS Response,6936085.959,425975.8922,-125.37459,44.7303
01/17/2017 20:54:59,600,2834 SOUTHEAST 82ND AVENUE,2017-006568,E55,0,4.255483,4.255483,N,N,Y,,Fire,Good Intent,,Atlantis,Catchall Rule,Generic Response,6953076.186,412280.1783,-125.30619,44.69559
01/17/2017 20:56:23,321,6301 EAST 13TH AVENUE,2017-006569,M3,0,3.7337,3.7337,N,N,Y,,EMS,ALS,,Atlantis,ALS Rule,ALS Response,6935647.508,399575.7983,-125.37015,44.65794
01/17/2017 20:59:42,311,1301 NORTHWEST HARMON BOULEVARD,2017-006570,M1,0,5.067633,5.067633,N,N,Y,,EMS,BLS,,Atlantis,EMS rule,BLS Response,6935013.852,435721.9242,-125.38097,44.75681
01/17/2017 21:00:48,324,SERVICE ROAD,2017-006571,E77,0,5.01685,5.01685,N,N,Y,,MVA,MVA N.O.S.,,Atlantis,Catchall Rule,Generic Response,6995683.12,385029.4778,-125.1366,44.62779
01/17/2017 21:07:35,321,9301 NORTHEAST 61ST AVENUE,2017-006572,E48,0,4.007533,4.40415,N,N,Y,,EMS,ALS,,Atlantis,ALS Rule,ALS Response,6947813.633,421312.7061,-125.32847,44.71946
01/17/2017 21:17:26,321,5401 ALGAROBA STREET,2017-006573,M79,0,3.774717,3.774717,N,N,Y,,EMS,ALS,,Paradise Island,ALS Rule,ALS Response,6918329.631,423964.0183,-125.44231,44.72183
01/17/2017 21:28:21,322,3835 NORTHEAST HANCOCK STREET,2017-006574,E23,0,3.085733,3.085733,N,N,Y,,MVA,MVA N.O.S.,,Atlantis,Catchall Rule,Generic Response,6942156.962,425760.0915,-125.35122,44.73071
01/17/2017 21:31:01,622,148 NORTHWEST GREENWOOD AVENUE,2017-006575,E1,0,3.611967,3.611967,N,N,Y,,Fire,Good Intent,,Atlantis,Catchall Rule,Generic Response,6938280.202,435382.4947,-125.36834,44.75642
01/17/2017 21:31:26,321,6501 FOLSOM STREET,2017-006576,M71,0,4.3807,4.3807,N,N,Y,,EMS,ALS,,Atlantis,ALS Rule,ALS Response,6926743.182,420599.1212,-125.40922,44.71403
01/17/2017 21:38:47,321,5401 JAMES ROAD,2017-006577,M13,0,3.645533,3.645533,N,N,Y,,EMS,ALS,,Gramsham,ALS Rule,ALS Response,6938441.913,384211.0694,-125.35589,44.61633
01/17/2017 21:39:39,321,9601 NORTHEAST 28TH AVENUE,2017-006578,E52,0,3.331933,5.2897,N,N,Y,,EMS,ALS,,Atlantis,ALS Rule,ALS Response,6938309.903,421265.7115,-125.36496,44.71777
01/17/2017 21:43:01,400,5701 SOUTHWEST ENGLEWOOD AVENUE,2017-006579,E53,0,3.89165,3.89165,N,N,Y,,Hazardous Condition,Hazardous Condition N.O.S.,,Atlantis,Catchall Rule,Generic Response,6945773.654,395005.8147,-125.33026,44.6471
01/17/2017 21:43:44,321,7801 BASELINE ROAD,2017-006580,E73,0,4.140283,5.685067,N,N,Y,,EMS,ALS,,Atlantis,ALS Rule,ALS Response,6930061.369,413648.4699,-125.39486,44.69555
01/17/2017 21:47:29,321,5401 KAAHUMANU AVENUE,2017-006581,M80,0,4.466467,4.466467,N,N,Y,,EMS,ALS,,Paradise Island,ALS Rule,ALS Response,6903391.054,430412.9757,-125.50121,44.73697
01/17/2017 21:58:09,321,8901 HIGH STREET NORTH,2017-006582,E34,0,4.267017,4.567,N,N,Y,,EMS,ALS,,Atlantis,ALS Rule,ALS Response,6961940.238,414457.8587,-125.27266,44.70299
01/17/2017 21:59:11,321,2504 NORTHEAST 44TH AVENUE,2017-006583,M23,0,3.223817,3.223817,N,N,Y,,EMS,ALS,,Atlantis,ALS Rule,ALS Response,6943720.169,427174.1678,-125.34554,44.73484
01/17/2017 22:01:36,111,7401 NORTH ASH STREET,2017-006584,E55,0,4.2442,5.810917,N,N,Y,,Fire,Structure Fire,,Atlantis,Structure Fire Rule,First Alarm Response,6956349.055,408821.9598,-125.29284,44.68665
01/17/2017 22:01:50,321,9602 SOUTHEAST WASHINGTON STREET,2017-006585,E7,0,2.098717,5.390367,N,N,Y,,EMS,ALS,,Atlantis,ALS Rule,ALS Response,6932230.216,419604.1472,-125.38792,44.71221
01/17/2017 22:04:43,551,7238 SOUTHEAST FOSTER ROAD,2017-006586,E76,0,3.135517,3.135517,N,N,Y,,Service,Service N.O.S.,,Atlantis,Catchall Rule,Generic Response,6950067.664,406524.0606,-125.31642,44.67934
01/17/2017 22:13:11,131,835 NORTHWEST BOND STREET,2017-006587,E38,0,4.40545,4.40545,N,N,Y,,Fire,Vehicle Fire,,Atlantis,Catchall Rule,Generic Response,6937182.119,434677.1583,-125.3724,44.7543
01/17/2017 22:14:22,311,7201 SOUTHWEST HOPKINS AVENUE,2017-006588,M30,0,6.324017,6.324017,N,N,Y,,EMS,BLS,,Atlantis,EMS rule,BLS Response,6956461.756,401381.743,-125.29071,44.6663
01/17/2017 22:14:51,321,642 NORTHEAST 3RD STREET,2017-006589,M1,0,3.02455,3.02455,N,N,Y,,EMS,ALS,,Atlantis,ALS Rule,ALS Response,6940459.002,433857.0713,-125.35961,44.7526
01/17/2017 22:22:51,311,UNKNOWN ADDRESS,2017-006590,M2,0,4.5729,4.5729,N,N,Y,,EMS,BLS,,Atlantis,EMS rule,BLS Response,6946535.219,417047.9302,-125.3324,44.70757
01/17/2017 22:24:23,321,7801 T. H. BANFIELD FREEWAY,2017-006591,M23,0,3.747583,4.65735,N,N,Y,,EMS,ALS,,Atlantis,ALS Rule,ALS Response,6939298.883,424344.6248,-125.36187,44.72636
01/17/2017 22:28:21,311,6101 JUNCTION PLACE,2017-006592,M71,0,3.583833,3.583833,N,N,Y,,EMS,BLS,,Atlantis,EMS rule,BLS Response,6930061.906,422581.403,-125.39694,44.72001
01/17/2017 22:31:35,321,9601 NORTHEAST 28TH AVENUE,2017-006593,E52,0,3.331933,5.2897,N,N,Y,,EMS,ALS,,Atlantis,ALS Rule,ALS Response,6938309.903,421265.7115,-125.36496,44.71777
01/17/2017 22:33:43,611,SOUTHEAST 50TH AVENUE/SOUTHEAST RAMONA STREET,2017-006594,E27,0,3.52,3.52,N,N,Y,,Fire,Good Intent,,Atlantis,Catchall Rule,Generic Response,6944003.795,404890.8746,-125.33932,44.67387
01/17/2017 22:34:33,311,3500 SOUTHEAST HAWTHORNE BOULEVARD,2017-006595,M2,0,4.386983,4.386983,N,N,Y,,EMS,BLS,,Atlantis,EMS rule,BLS Response,6940249.002,416687.4474,-125.35645,44.70555
01/17/2017 22:34:46,321,9901 EDISON AVENUE,2017-006596,M71,0,3.4015,3.960583,N,N,Y,,EMS,ALS,,Atlantis,ALS Rule,ALS Response,6932163.498,424730.9895,-125.38936,44.72624
01/17/2017 22:45:11,321,8201 YOUNG STREET,2017-006597,M79,0,3.553833,3.553833,N,N,Y,,EMS,ALS,,Paradise Island,ALS Rule,ALS Response,6914950.603,426028.1249,-125.45578,44.72692
01/17/2017 22:49:36,622,230TH AVENUE SOUTHEAST,2017-006598,E12,0,5.17825,5.17825,N,N,Y,,Fire,Good Intent,,Atlantis,Catchall Rule,Generic Response,6954303.5,434183.4249,-125.30649,44.75576
01/17/2017 22:54:45,324,SERVICE ROAD,2017-006599,E29,0,5.551717,5.551717,N,N,Y,,MVA,MVA N.O.S.,,Atlantis,Catchall Rule,Generic Response,6953136.304,431078.2991,-125.31026,44.74707
01/17/2017 22:55:42,324,7TH AVENUE NORTHEAST/GATEWAY DRIVE NORTHEAST,2017-006600,E74,0,5.281883,5.281883,N,N,Y,,MVA,MVA N.O.S.,,Atlantis,Catchall Rule,Generic Response,6948263.92,454731.5225,-125.33443,44.81104
01/17/2017 23:12:24,733,UNKNOWN ADDRESS,2017-006601,E8,0,4.7547,4.7547,N,N,Y,,Fire,False Alarm,,Paradise Island,Catchall Rule,Generic Response,6922019.949,415757.6624,-125.42622,44.69998
01/17/2017 23:16:33,321,8701 SOUTH 6TH STREET,2017-006602,E42,0,2.9843,5.936467,N,N,Y,,EMS,ALS,,Atlantis,ALS Rule,ALS Response,6955551.157,406218.2066,-125.29531,44.67939
01/17/2017 23:17:50,321,SERVICE ROAD,2017-006603,E55,0,2.380267,5.96095,N,N,Y,,EMS,ALS,,Atlantis,ALS Rule,ALS Response,6953336.056,408643.0425,-125.30436,44.68567
01/17/2017 23:34:06,321,UNKNOWN ADDRESS,2017-006604,L65,0,4.7547,5.899017,N,N,Y,,EMS,ALS,,Paradise Island,ALS Rule,ALS Response,6922019.949,415757.6624,-125.42622,44.69998
01/17/2017 23:34:57,321,602 NORTHEAST PACIFIC STREET,2017-006605,M18,0,4.3913,4.3913,N,N,Y,,EMS,ALS,,Atlantis,ALS Rule,ALS Response,6953796.199,421912.7207,-125.30563,44.72208
01/17/2017 23:37:08,300,2775 VALMONT ROAD,2017-006606,M71,0,2.254133,2.254133,N,N,Y,,EMS,BLS,,Atlantis,EMS rule,BLS Response,6928081.362,424436.0982,-125.40497,44.72475
01/17/2017 23:38:03,622,SKIPPER WAY,2017-006607,E10,0,2.7306,2.7306,N,N,Y,,Fire,Good Intent,,Atlantis,Catchall Rule,Generic Response,6946327.27,436242.8825,-125.33761,44.7601
01/17/2017 23:38:22,321,901 BASELINE ROAD,2017-006608,E47,0,4.3627,5.955233,N,N,Y,,EMS,ALS,,Atlantis,ALS Rule,ALS Response,6931925.139,431821.8531,-125.39193,44.74562
01/17/2017 23:48:20,300,7101 SOUTHWEST PHILOMATH BOULEVARD,2017-006609,M32,0,5.234583,5.234583,N,N,Y,,EMS,BLS,,Atlantis,EMS rule,BLS Response,6947165.837,402936.3214,-125.32674,44.66904
01/18/2017 00:04:32,300,740 NORTHEAST 1ST STREET,2017-006610,M1,0,3.364083,3.364083,N,N,Y,,EMS,BLS,,Atlantis,EMS rule,BLS Response,6939454.632,434383.3208,-125.3636,44.75388
01/18/2017 00:07:51,510,SERVICE ROAD,2017-006611,E17,0,1.743433,1.743433,N,N,Y,,Service,Service N.O.S.,,Atlantis,Catchall Rule,Generic Response,6935099.338,422322.5206,-125.37753,44.72013
01/18/2017 00:11:37,353,4901 SOUTHEAST FOSTER ROAD,2017-006612,E32,0,3.750067,3.750067,N,N,Y,,Rescue,Rescue N.O.S.,,Atlantis,Catchall Rule,Generic Response,6948016.844,407880.5931,-125.3246,44.68272
01/18/2017 00:13:23,300,2305 SOUTHEAST 82ND AVENUE,2017-006613,M18,0,5.4411,5.4411,N,N,Y,,EMS,BLS,,Atlantis,EMS rule,BLS Response,6952930.982,413846.8626,-125.30711,44.69986
01/18/2017 00:15:42,321,2101 NORTHEAST EMERSON AVENUE,2017-006614,M1,0,2.977033,3.965933,N,N,Y,,EMS,ALS,,Atlantis,ALS Rule,ALS Response,6942020.841,432847.8232,-125.35338,44.75009
01/18/2017 00:15:53,300,8301 SOUTHEAST BELMONT STREET,2017-006615,M39,0,5.528767,5.528767,N,N,Y,,EMS,BLS,,Atlantis,EMS rule,BLS Response,6934427.446,418671.248,-125.37926,44.71002
01/18/2017 00:17:16,622,NORTHEAST HALSEY STREET/NORTHEAST 21ST AVENUE,2017-006616,E17,0,3.9888,3.9888,N,N,Y,,Fire,Good Intent,,Atlantis,Catchall Rule,Generic Response,6936498.251,424963.2402,-125.37277,44.72759
01/18/2017 00:24:53,300,6001 HAWTHORN AVENUE,2017-006617,M71,0,5.26315,5.26315,N,N,Y,,EMS,BLS,,Paradise Island,EMS rule,BLS Response,6923967.005,426545.5813,-125.42127,44.72984
01/18/2017 00:29:31,551,1428 SOUTH KING STREET,2017-006618,E79,0,3.297783,3.297783,N,N,Y,,Service,Service N.O.S.,,Paradise Island,Catchall Rule,Generic Response,6916269.262,425256.0993,-125.45053,44.72502
01/18/2017 00:40:28,611,1255 HILYARD,2017-006619,E3,0,3.724733,3.724733,N,N,Y,,Fire,Good Intent,,Atlantis,Catchall Rule,Generic Response,6936054.024,399966.7117,-125.36868,44.65908
01/18/2017 00:40:32,500,204 SOUTHEAST OAK STREET,2017-006620,E7,0,3.339483,3.339483,N,N,Y,,Service,Service N.O.S.,,Atlantis,Catchall Rule,Generic Response,6931356.635,420217.9432,-125.39141,44.71375
01/18/2017 00:42:58,735,7901 T. H. BANFIELD FREEWAY,2017-006621,E17,0,4.705417,4.705417,N,N,Y,,Fire,False Alarm,,Atlantis,Catchall Rule,Generic Response,6939049.575,424069.6723,-125.36276,44.72557
01/18/2017 00:46:00,311,3418 SOUTHEAST BELMONT STREET,2017-006622,M2,0,3.6212,3.6212,N,N,Y,,EMS,BLS,,Atlantis,EMS rule,BLS Response,6940172.952,418326.1718,-125.35712,44.71003
01/18/2017 00:50:06,321,5601 SOUTHWEST GRAND OAKS DRIVE,2017-006623,E53,0,2.499733,5.556033,N,N,Y,,EMS,ALS,,Atlantis,ALS Rule,ALS Response,6944456.804,396492.104,-125.33565,44.65095
01/18/2017 00:50:51,324,MOTORWAY ROAD,2017-006624,E38,0,5.21545,5.21545,N,N,Y,,MVA,MVA N.O.S.,,Atlantis,Catchall Rule,Generic Response,6931637.649,434801.0843,-125.39373,44.75373
01/18/2017 00:51:50,311,901 BASELINE ROAD,2017-006625,M71,0,5.923283,5.923283,N,N,Y,,EMS,BLS,,Atlantis,EMS rule,BLS Response,6931925.139,431821.8531,-125.39193,44.74562
01/18/2017 01:05:58,111,151 ULUNIU AVENUE,2017-006626,E6,0,5.011883,5.662333,N,N,Y,,Fire,Structure Fire,,Paradise Island,Structure Fire Rule,First Alarm Response,6919956.231,418754.9124,-125.43484,44.70784
01/18/2017 01:08:10,735,3101 KEOLANI PLACE,2017-006627,E24,0,1.8161,1.8161,N,N,Y,,Fire,False Alarm,,Paradise Island,Catchall Rule,Generic Response,6913023.377,430557.2616,-125.46425,44.73899
01/18/2017 01:24:41,321,9001 SOUTHEAST 92ND AVENUE,2017-006628,E55,0,4.670867,5.444817,N,N,Y,,EMS,ALS,,Atlantis,ALS Rule,ALS Response,6955351.642,411016.7873,-125.29717,44.6925
01/18/2017 01:29:02,622,5401 WEST KAMEHAMEHA AVENUE,2017-006629,E80,0,3.047417,3.047417,N,N,Y,,Fire,Good Intent,,Paradise Island,Catchall Rule,Generic Response,6905618.492,430085.3506,-125.49258,44.73645
01/18/2017 01:31:05,321,8501 WASHINGTON STREET,2017-006630,E31,0,3.27045,5.453683,N,N,Y,,EMS,ALS,,Atlantis,ALS Rule,ALS Response,6931044.336,400209.05,-125.38796,44.65891
01/18/2017 01:37:26,321,349 OLDE RIDENOUR ROAD,2017-006631,M13,0,3.8484,3.8484,N,N,Y,,EMS,ALS,,Gramsham,ALS Rule,ALS Response,6939132.16,388745.7621,-125.35429,44.62886
01/18/2017 01:40:30,733,4701 ASTRONAUT BOULEVARD,2017-006632,E78,0,2.0548,2.0548,N,N,Y,,Fire,False Alarm,,Atlantis,Catchall Rule,Generic Response,6994617.664,391075.1048,-125.14202,44.64418
01/18/2017 01:43:04,311,UNKNOWN ADDRESS,2017-006633,M2,0,4.295317,4.295317,N,N,Y,,EMS,BLS,,Atlantis,EMS rule,BLS Response,6944490.14,415668.5375,-125.33993,44.70346
01/18/2017 01:46:50,321,8601 NORTHWEST AWBREY ROAD,2017-006634,E38,0,3.1645,4.805933,N,N,Y,,EMS,ALS,,Atlantis,ALS Rule,ALS Response,6936839.895,436584.32,-125.37415,44.75947
01/18/2017 01:54:20,151,6801 REEVES COURT,2017-006635,E75,0,4.365933,4.365933,N,N,Y,,Fire,Outdoor Fire,,Atlantis,Catchall Rule,Generic Response,6943475.976,446894.2443,-125.35103,44.78879
01/18/2017 01:56:34,323,SOUTHEAST HARRISON STREET,2017-006636,E69,0,3.931567,3.931567,N,N,Y,,MVA,MVA N.O.S.,,Atlantis,Catchall Rule,Generic Response,6953381,414609.6528,-125.30555,44.70202
01/18/2017 02:02:11,611,208-220 CENTERTOWN PLAZA,2017-006637,E19,0,3.153367,3.153367,N,N,Y,,Fire,Good Intent,,Atlantis,Catchall Rule,Generic Response,6961354.298,422368.7047,-125.27671,44.72456
01/18/2017 02:38:04,736,3724 SOUTHEAST 40TH AVENUE,2017-006638,E44,0,2.767617,2.767617,N,N,Y,,Fire,False Alarm,,Atlantis,Catchall Rule,Generic Response,6942081.901,410712.6524,-125.34804,44.6895
01/18/2017 02:46:30,321,1133 NORTHWEST WALL STREET,2017-006639,E38,0,4.09115,4.187967,N,N,Y,,EMS,ALS,,Atlantis,ALS Rule,ALS Response,6937464.407,435648.8804,-125.37154,44.75701
01/18/2017 02:46:35,324,WAIMANU STREET,2017-006640,E14,0,3.982,3.982,N,N,Y,,MVA,MVA N.O.S.,,Paradise Island,Catchall Rule,Generic Response,6912987.526,424868.4436,-125.46304,44.72341
01/18/2017 02:47:28,321,5901 22ND STREET,2017-006641,E8,0,4.6208,5.06435,N,N,Y,,EMS,ALS,,Atlantis,ALS Rule,ALS Response,6925945.447,419316.3042,-125.41198,44.71038
01/18/2017 02:53:34,160,9701 SOUTHEAST FRANCIS STREET,2017-006642,E44,0,3.789867,3.789867,N,N,Y,,Fire,Outdoor Fire,,Atlantis,Catchall Rule,Generic Response,6937573.024,410465.991,-125.36528,44.68808
01/18/2017 02:56:29,300,UNKNOWN ADDRESS,2017-006643,M63,0,5.899017,5.899017,N,N,Y,,EMS,BLS,,Paradise Island,EMS rule,BLS Response,6922019.949,415757.6624,-125.42622,44.69998
01/18/2017 02:58:35,311,2401 ULUNIU AVENUE,2017-006644,M71,0,4.3767,4.3767,N,N,Y,,EMS,BLS,,Paradise Island,EMS rule,BLS Response,6919895.011,418768.7847,-125.43508,44.70787
01/18/2017 03:04:52,736,3201 KEAWE STREET,2017-006645,E14,0,2.308367,2.308367,N,N,Y,,Fire,False Alarm,,Paradise Island,Catchall Rule,Generic Response,6910806.46,425922.1515,-125.47167,44.72593
01/18/2017 03:04:59,611,6002 1ST AVENUE SOUTHEAST,2017-006646,E34,0,3.492683,3.492683,N,N,Y,,Fire,Good Intent,,Atlantis,Catchall Rule,Generic Response,6961139.62,419599.7761,-125.2769,44.71694
01/18/2017 03:09:38,321,4801 SOUTHEAST CORA DRIVE,2017-006647,L44,0,2.7024,4.9093,N,N,Y,,EMS,ALS,,Atlantis,ALS Rule,ALS Response,6939946.881,409669.1488,-125.35599,44.68629
01/18/2017 03:52:48,311,9201 NORTHWEST DROUILLARD AVENUE,2017-006648,M15,0,5.70095,5.70095,N,N,Y,,EMS,BLS,,Atlantis,EMS rule,BLS Response,6928105.537,435624.1779,-125.40749,44.75539
01/18/2017 04:15:56,311,9401 SOUTHWEST AVERY AVENUE,2017-006649,M30,0,6.280083,6.280083,N,N,Y,,EMS,BLS,,Atlantis,EMS rule,BLS Response,6956426.925,401638.3454,-125.2909,44.667
01/18/2017 04:22:36,730,9602 SOUTHEAST WASHINGTON STREET,2017-006650,E7,0,2.098717,2.098717,N,N,Y,,Fire,False Alarm,,Atlantis,Catchall Rule,Generic Response,6932230.216,419604.1472,-125.38792,44.71221
01/18/2017 04:35:35,740,9001 EBBELSGATE,2017-006651,E30,0,3.811883,3.811883,N,N,Y,,Fire,False Alarm,,Atlantis,Catchall Rule,Generic Response,6966052.005,411698.7422,-125.25625,44.6961
01/18/2017 04:37:14,611,9501 SOUTHEAST STARK STREET,2017-006652,E7,0,2.2297,2.2297,N,N,Y,,Fire,Good Intent,,Atlantis,Catchall Rule,Generic Response,6932510.196,420013.3558,-125.38694,44.71338
01/18/2017 04:47:09,611,7002 SOUTHEAST 11TH AVENUE,2017-006653,E73,0,2.264,2.264,N,N,Y,,Fire,Good Intent,,Atlantis,Catchall Rule,Generic Response,6933099.005,412767.5427,-125.38299,44.69364
01/18/2017 04:49:00,324,NORTHEAST 76TH AVENUE,2017-006654,E18,0,2.9145,2.9145,N,N,Y,,MVA,MVA N.O.S.,,Atlantis,Catchall Rule,Generic Response,6951923.724,421236.9194,-125.31267,44.71993
01/18/2017 04:57:04,735,1001 SOUTHWEST MOUNT BAKER DRIVE,2017-006655,E12,0,2.859117,2.859117,N,N,Y,,Fire,False Alarm,,Atlantis,Catchall Rule,Generic Response,6951246.172,428605.1774,-125.31696,44.73999
01/18/2017 05:05:33,531,2802 GRÃƑÂ¸M NÃƑÂ¦RINGSPARK,2017-006656,E30,0,2.978833,2.978833,N,N,Y,,Service,Service N.O.S.,,Atlantis,Catchall Rule,Generic Response,6961938.529,410752.9274,-125.27182,44.69285
01/18/2017 05:08:28,411,1401 1ST AVENUE NORTH,2017-006657,E74,0,3.721583,3.721583,N,N,Y,,Hazardous Condition,Hazardous Condition N.O.S.,,Atlantis,Catchall Rule,Generic Response,6942151.869,450462.7626,-125.35695,44.79835
01/18/2017 05:09:14,321,7201 SOUTHEAST FRANCIS STREET,2017-006658,E44,0,2.882283,4.82135,N,N,Y,,EMS,ALS,,Atlantis,ALS Rule,ALS Response,6941592.083,410028.1913,-125.34976,44.68754
01/18/2017 05:19:14,300,"1925;1925 ,A NORTHEAST 42ND AVENUE",2017-006659,M23,0,3.603567,3.603567,N,N,Y,,EMS,BLS,,Atlantis,EMS rule,BLS Response,6942983.145,425812.78,-125.34806,44.73099
01/18/2017 05:25:13,311,7501 FRONT STREET NORTH,2017-006660,M12,0,3.086067,3.086067,N,N,Y,,EMS,BLS,,Atlantis,EMS rule,BLS Response,6953333.859,430292.1229,-125.30932,44.74495
01/18/2017 05:27:35,324,SERVICE ROAD,2017-006661,E3,0,4.22495,4.22495,N,N,Y,,MVA,MVA N.O.S.,,Atlantis,Catchall Rule,Generic Response,6936131.531,401014.552,-125.36863,44.66196
01/18/2017 05:57:40,321,1776 UNIVERSITY AVENUE,2017-006662,E6,0,4.374033,4.905267,N,N,Y,,EMS,ALS,,Paradise Island,ALS Rule,ALS Response,6920373.993,424626.985,-125.43462,44.72399
01/18/2017 06:08:23,611,5002 PEARL STREET,2017-006663,E6,0,3.355633,3.355633,N,N,Y,,Fire,Good Intent,,Atlantis,Catchall Rule,Generic Response,6923747.728,421175.6176,-125.42085,44.71511
01/18/2017 06:15:17,324,PEARL STREET,2017-006664,E71,0,3.102467,3.102467,N,N,Y,,MVA,MVA N.O.S.,,Atlantis,Catchall Rule,Generic Response,6928875.586,422113.4494,-125.40138,44.71853
01/18/2017 06:19:09,321,9602 SOUTHEAST WASHINGTON STREET,2017-006665,E7,0,2.098717,5.390367,N,N,Y,,EMS,ALS,,Atlantis,ALS Rule,ALS Response,6932230.216,419604.1472,-125.38792,44.71221
01/18/2017 06:21:20,321,7702 NORTHEAST BROADWAY,2017-006666,M23,0,4.139583,4.139583,N,N,Y,,EMS,ALS,,Atlantis,ALS Rule,ALS Response,6939435.139,425432.047,-125.3616,44.72936
01/18/2017 06:27:31,611,3101 KEOLANI PLACE,2017-006667,E24,0,1.8161,1.8161,N,N,Y,,Fire,Good Intent,,Paradise Island,Catchall Rule,Generic Response,6913023.377,430557.2616,-125.46425,44.73899
01/18/2017 06:27:34,321,1001 SOUTHEAST HAWTHORNE BOULEVARD,2017-006668,E7,0,3.350367,3.392033,N,N,Y,,EMS,ALS,,Atlantis,ALS Rule,ALS Response,6933294.033,417351.8222,-125.38331,44.70622
01/18/2017 06:28:56,323,SERVICE ROAD,2017-006669,E49,0,3.245833,3.245833,N,N,Y,,MVA,MVA N.O.S.,,Atlantis,Catchall Rule,Generic Response,6945101.821,412910.7809,-125.33695,44.69601
01/18/2017 06:31:06,324,UXBRIDGE AVENUE,2017-006670,E56,0,5.392633,5.392633,N,N,Y,,MVA,MVA N.O.S.,,Gramsham,Catchall Rule,Generic Response,6945878.71,388712.5093,-125.32841,44.62988
01/18/2017 06:33:10,622,SERVICE ROAD,2017-006671,E13,0,4.463417,4.463417,N,N,Y,,Fire,Good Intent,,Gramsham,Catchall Rule,Generic Response,6937649.804,388560.471,-125.35993,44.62811
01/18/2017 06:41:58,311,7701 14TH AVENUE SOUTHEAST,2017-006672,M68,0,2.319017,2.319017,N,N,Y,,EMS,BLS,,Atlantis,EMS rule,BLS Response,6950528.654,439267.0678,-125.32216,44.76907
01/18/2017 06:52:35,324,17TH AVENUE NORTHWEST/RENTON ROAD,2017-006673,E10,0,2.8416,2.8416,N,N,Y,,MVA,MVA N.O.S.,,Atlantis,Catchall Rule,Generic Response,6946685.885,434556.4444,-125.33585,44.75554
